Directory,File,File2,Validation,Id,Id_avant validation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Site,Opérateur,Habitat1,Habitat2,Machine,Projet
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225221_068.wav,LIFEA_20140620_225221_068.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,58,59,0,6,2,2,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225230_707.wav,LIFEA_20140620_225230_707.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,82,49,49,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225235_708.wav,LIFEA_20140620_225235_708.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,17,46,41,4,3,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225238_818.wav,LIFEA_20140620_225238_818.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,45,47,67,8,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225244_216.wav,LIFEA_20140620_225244_216.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,35,50,52,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225247_729.wav,LIFEA_20140620_225247_729.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,80,54,49,5,1,6,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225252_730.wav,LIFEA_20140620_225252_730.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,18,47,0,4,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225256_827.wav,LIFEA_20140620_225256_827.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,29,47,67,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225259_060.wav,LIFEA_20140620_225259_060.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,20,22,52,20/06/2014,22:52,20/06/2014,LIFEA,51,50,49,5,1,7,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225304_000.wav,LIFEA_20140620_225304_000.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,25,62,64,5,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225307_008.wav,LIFEA_20140620_225307_008.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,114,49,35,7,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225312_008.wav,LIFEA_20140620_225312_008.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,119,50,33,7,2,4,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225317_009.wav,LIFEA_20140620_225317_009.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,19,56,43,4,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225319_803.wav,LIFEA_20140620_225319_803.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,66,49,63,5,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225324_804.wav,LIFEA_20140620_225324_804.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,11,47,0,5,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225329_800.wav,LIFEA_20140620_225329_800.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,24,47,72,6,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225333_602.wav,LIFEA_20140620_225333_602.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,60,48,72,6,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225338_602.wav,LIFEA_20140620_225338_602.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,74,53,62,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225343_603.wav,LIFEA_20140620_225343_603.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,14,50,43,5,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225345_540.wav,LIFEA_20140620_225345_540.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,44,51,63,7,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225350_380.wav,LIFEA_20140620_225350_380.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,81,50,58,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225355_381.wav,LIFEA_20140620_225355_381.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,14,47,67,5,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225358_122.wav,LIFEA_20140620_225358_122.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,53,20/06/2014,22:53,20/06/2014,LIFEA,26,47,69,6,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225403_300.wav,LIFEA_20140620_225403_300.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,54,20/06/2014,22:54,20/06/2014,LIFEA,16,47,97,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225409_296.wav,LIFEA_20140620_225409_296.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,54,20/06/2014,22:54,20/06/2014,LIFEA,16,48,88,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225417_087.wav,LIFEA_20140620_225417_087.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,54,20/06/2014,22:54,20/06/2014,LIFEA,18,47,87,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225421_577.wav,LIFEA_20140620_225421_577.wav,,PippiT,PippiT,Main,Pip50,9,PippiT,9,2014,6,20,22,54,20/06/2014,22:54,20/06/2014,LIFEA,10,47,97,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225426_837.wav,LIFEA_20140620_225426_837.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,54,20/06/2014,22:54,20/06/2014,LIFEA,11,47,0,6,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225438_895.wav,LIFEA_20140620_225438_895.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,54,20/06/2014,22:54,20/06/2014,LIFEA,54,48,58,5,2,5,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225446_065.wav,LIFEA_20140620_225446_065.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,54,20/06/2014,22:54,20/06/2014,LIFEA,35,49,65,6,0,1,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225451_413.wav,LIFEA_20140620_225451_413.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,54,20/06/2014,22:54,20/06/2014,LIFEA,57,48,60,5,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225458_917.wav,LIFEA_20140620_225458_917.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,54,20/06/2014,22:54,20/06/2014,LIFEA,29,56,80,5,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225501_700.wav,LIFEA_20140620_225501_700.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,70,48,47,8,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225506_700.wav,LIFEA_20140620_225506_700.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,16,47,92,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225509_373.wav,LIFEA_20140620_225509_373.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,42,47,67,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225515_279.wav,LIFEA_20140620_225515_279.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,20,55,89,7,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225520_596.wav,LIFEA_20140620_225520_596.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,74,47,52,7,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225525_597.wav,LIFEA_20140620_225525_597.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,1,50,0,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225526_022.wav,LIFEA_20140620_225526_022.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,76,49,40,7,4,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225531_023.wav,LIFEA_20140620_225531_023.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,13,45,87,7,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225534_684.wav,LIFEA_20140620_225534_684.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,19,46,84,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225536_734.wav,LIFEA_20140620_225536_734.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,36,50,47,6,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225540_666.wav,LIFEA_20140620_225540_666.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,45,47,72,7,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225547_093.wav,LIFEA_20140620_225547_093.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,95,48,37,6,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225552_094.wav,LIFEA_20140620_225552_094.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,76,62,50,5,2,5,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225557_094.wav,LIFEA_20140620_225557_094.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,11,46,78,5,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225559_617.wav,LIFEA_20140620_225559_617.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,55,20/06/2014,22:55,20/06/2014,LIFEA,58,49,38,6,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225604_200.wav,LIFEA_20140620_225604_200.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,56,20/06/2014,22:56,20/06/2014,LIFEA,33,46,60,6,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225609_744.wav,LIFEA_20140620_225609_744.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,56,20/06/2014,22:56,20/06/2014,LIFEA,43,47,66,6,3,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225618_758.wav,LIFEA_20140620_225618_758.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,56,20/06/2014,22:56,20/06/2014,LIFEA,26,47,81,7,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225621_740.wav,LIFEA_20140620_225621_740.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,56,20/06/2014,22:56,20/06/2014,LIFEA,17,46,87,6,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225628_728.wav,LIFEA_20140620_225628_728.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,56,20/06/2014,22:56,20/06/2014,LIFEA,23,47,82,6,3,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225634_154.wav,LIFEA_20140620_225634_154.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,56,20/06/2014,22:56,20/06/2014,LIFEA,87,47,43,7,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225639_154.wav,LIFEA_20140620_225639_154.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,56,20/06/2014,22:56,20/06/2014,LIFEA,66,47,67,7,4,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225645_242.wav,LIFEA_20140620_225645_242.wav,,Pipnat,Pipnat,Main,Pip35,6,Pipnat,6,2014,6,20,22,56,20/06/2014,22:56,20/06/2014,LIFEA,46,45,74,8,2,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225650_917.wav,LIFEA_20140620_225650_917.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,56,20/06/2014,22:56,20/06/2014,LIFEA,35,46,95,8,1,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225655_918.wav,LIFEA_20140620_225655_918.wav,,PippiT,PippiT,Main,Pip50,10,PippiT,10,2014,6,20,22,56,20/06/2014,22:56,20/06/2014,LIFEA,15,47,98,9,0,0,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
D:/documents Pierrette/SM2 Vesdre/20140621_bois au dessus tunnel ferroviaire/wav/,LIFEA_0_20140620_225710_773.wav,LIFEA_20140620_225710_773.wav,,PippiT,PippiT,Main,Pip50,8,PippiT,8,2014,6,20,22,57,20/06/2014,22:57,20/06/2014,LIFEA,41,47,92,8,0,4,Bois au dessus tunnel ferroviaire ,S. Pirotte,Forêt feuillue,"Route (induré, circulation véhicule rapide)",SM2-A,Plecotus Natura 2000
